queue_id,num_people_waiting,queue_length,active_counters,avg_service_time,priority_customers,day_of_week,time_of_day,historical_queue_load,previous_waiting_time,actual_waiting_time,hour,time_period,is_weekend
173,11,14,3,6.7,0,Monday,17:54,7.4,25.5,36.4,17,Evening,False
39,8,14,4,2.7,0,Thursday,11:48,9.9,1.3,6.9,11,Morning,False
3800,6,8,2,6.9,0,Tuesday,08:27,3.6,16.5,24.9,8,Morning,False
714,8,12,4,9.1,0,Friday,19:26,8.7,14.0,25.8,19,Evening,False
91,21,27,5,5.1,1,Wednesday,20:35,10.3,0.0,29.2,20,Evening,False
3920,16,21,5,5.3,0,Friday,13:54,11.8,5.2,26.3,13,Afternoon,False
1206,9,14,4,8.8,0,Thursday,17:06,10.4,17.7,26.5,17,Evening,False
2924,6,12,5,10.0,0,Sunday,18:02,6.8,18.9,17.6,18,Evening,True
3310,5,9,4,11.1,0,Thursday,01:39,6.1,23.1,13.0,1,Night,False
3423,6,9,2,8.4,0,Monday,09:53,8.4,26.6,32.8,9,Morning,False
3142,7,11,3,6.1,0,Saturday,17:39,10.8,17.8,25.7,17,Evening,True
1828,9,16,5,10.3,0,Friday,13:35,10.7,26.0,33.0,13,Afternoon,False
1156,8,12,4,8.2,0,Sunday,17:28,11.3,18.2,23.0,17,Evening,True
1325,12,17,5,13.6,0,Wednesday,12:32,2.9,21.6,46.2,12,Afternoon,False
217,11,15,4,4.4,2,Sunday,13:18,10.6,12.6,22.3,13,Afternoon,True
511,8,11,3,5.9,0,Monday,09:23,7.0,10.2,21.0,9,Morning,False
1681,4,9,5,8.8,0,Tuesday,08:22,3.5,9.3,7.0,8,Morning,False
500,9,14,4,3.5,1,Wednesday,16:55,3.8,0.0,10.9,16,Afternoon,False
3275,13,19,4,7.5,2,Saturday,20:38,10.3,24.6,41.8,20,Evening,True
1857,18,23,4,9.6,1,Thursday,12:11,12.0,23.7,67.4,12,Afternoon,False
1389,10,14,4,9.6,0,Thursday,09:48,9.4,13.6,25.1,9,Morning,False
1520,16,25,6,6.5,1,Friday,21:06,11.4,5.7,26.9,21,Night,False
2387,2,7,3,4.7,1,Wednesday,03:20,6.8,5.0,3.3,3,Night,False
3610,13,17,4,8.4,1,Friday,17:53,16.0,17.3,44.8,17,Evening,False
2077,9,12,3,6.5,0,Monday,17:38,12.0,13.3,31.7,17,Evening,False
1541,5,10,4,9.3,2,Tuesday,20:37,7.3,28.4,29.3,20,Evening,False
1218,9,15,5,5.7,1,Friday,11:03,11.9,6.5,16.0,11,Morning,False
2682,4,8,3,6.6,0,Tuesday,07:40,7.1,18.4,10.5,7,Morning,False
3804,8,11,2,3.7,0,Thursday,15:12,2.6,6.1,20.9,15,Afternoon,False
2994,14,19,4,15.5,0,Tuesday,12:00,12.9,45.5,77.9,12,Afternoon,False
1417,15,19,2,7.5,1,Saturday,11:06,10.4,52.6,103.0,11,Morning,True
2218,10,18,6,7.5,0,Wednesday,21:26,10.1,4.4,14.8,21,Night,False
3331,7,12,4,3.2,3,Thursday,05:30,8.4,4.8,12.5,5,Night,False
1677,5,14,5,9.1,0,Thursday,16:35,11.5,19.7,16.8,16,Afternoon,False
1198,5,12,4,5.3,0,Saturday,01:52,2.3,7.7,6.7,1,Night,True
1543,15,20,5,9.4,0,Friday,13:40,12.2,9.8,44.5,13,Afternoon,False
2961,8,11,3,7.3,1,Sunday,20:02,8.2,14.8,26.9,20,Evening,True
2540,5,8,2,3.3,0,Thursday,11:55,4.1,8.3,10.8,11,Morning,False
954,2,5,3,3.5,0,Saturday,21:58,2.6,5.0,3.9,21,Night,True
3146,7,11,4,5.4,0,Friday,06:29,6.3,7.7,8.5,6,Morning,False
3081,16,21,5,8.1,0,Sunday,12:38,12.1,14.8,33.4,12,Afternoon,True
2636,11,17,6,11.7,0,Saturday,12:26,8.7,12.1,36.6,12,Afternoon,True
751,5,10,4,4.2,0,Monday,03:35,4.9,11.3,2.5,3,Night,False
2706,8,10,2,7.2,0,Wednesday,10:02,10.6,43.7,40.4,10,Morning,False
235,13,17,4,2.0,0,Thursday,14:05,11.2,0.5,6.2,14,Afternoon,False
733,11,16,5,7.2,0,Tuesday,08:30,10.3,11.9,18.0,8,Morning,False
3973,7,10,3,2.1,0,Wednesday,11:00,10.5,6.4,8.7,11,Morning,False
3595,11,16,4,5.0,0,Friday,21:30,9.6,5.5,17.4,21,Night,False
1157,6,13,4,4.6,0,Sunday,13:18,7.1,13.8,5.8,13,Afternoon,True
3410,5,9,4,7.7,0,Tuesday,18:53,5.0,12.0,10.1,18,Evening,False
2446,8,13,4,9.6,0,Friday,09:01,5.3,4.7,21.3,9,Morning,False
2983,14,18,3,5.1,1,Friday,12:45,10.4,6.7,38.4,12,Afternoon,False
1210,5,8,2,7.7,0,Tuesday,23:46,3.7,4.9,10.5,23,Night,False
1066,11,15,3,5.3,1,Friday,19:10,7.6,17.7,31.3,19,Evening,False
2157,6,11,4,10.3,1,Sunday,03:48,6.5,11.0,14.7,3,Night,True
1063,3,7,4,7.4,0,Sunday,01:11,2.4,3.5,3.7,1,Night,True
2617,12,17,5,6.9,1,Sunday,18:31,8.2,14.4,21.7,18,Evening,True
1168,7,11,3,10.6,1,Thursday,10:29,8.6,28.6,37.1,10,Morning,False
3223,5,10,4,6.2,0,Monday,20:05,8.7,0.0,9.4,20,Evening,False
1493,7,11,4,5.5,0,Sunday,08:23,7.2,7.8,6.7,8,Morning,True
2939,12,16,4,8.4,0,Friday,15:02,9.5,21.5,71.9,15,Afternoon,False
2996,15,19,3,6.7,0,Monday,09:41,4.5,9.8,34.9,9,Morning,False
3097,12,18,4,9.6,1,Tuesday,17:13,5.6,1.5,40.2,17,Evening,False
3269,6,13,4,9.2,0,Wednesday,12:54,4.9,17.2,17.8,12,Afternoon,False
3531,7,10,3,5.2,0,Saturday,11:20,5.9,11.9,21.8,11,Morning,True
3141,10,14,4,6.9,0,Sunday,11:26,9.0,10.8,21.1,11,Morning,True
885,4,9,2,10.3,0,Friday,15:16,10.8,24.7,28.1,15,Afternoon,False
144,8,12,4,5.6,1,Monday,16:09,13.8,1.5,18.7,16,Afternoon,False
3906,5,10,2,12.3,0,Sunday,08:43,5.7,47.7,35.1,8,Morning,True
851,14,20,5,8.6,0,Wednesday,09:43,8.2,5.9,27.3,9,Morning,False
2783,8,13,4,5.7,0,Saturday,20:53,9.3,19.3,18.1,20,Evening,True
718,17,21,3,5.4,1,Friday,19:22,11.4,20.7,44.4,19,Evening,False
3978,11,16,4,7.0,1,Thursday,09:47,11.2,26.7,28.4,9,Morning,False
2503,9,15,4,2.0,0,Monday,16:57,7.1,13.5,7.3,16,Afternoon,False
265,4,7,3,10.3,0,Wednesday,04:15,5.0,22.2,10.4,4,Night,False
76,6,9,2,8.4,0,Friday,08:12,7.8,31.6,32.2,8,Morning,False
2493,12,17,4,7.9,1,Sunday,20:58,13.1,21.6,33.5,20,Evening,True
396,7,9,1,11.8,0,Wednesday,08:35,3.2,66.5,86.4,8,Morning,False
3643,14,18,4,8.0,0,Friday,17:59,14.9,14.8,39.5,17,Evening,False
2225,10,12,2,9.1,0,Wednesday,09:20,7.8,26.9,48.6,9,Morning,False
3091,6,10,2,7.8,0,Thursday,06:36,3.1,14.8,18.5,6,Morning,False
3714,8,12,3,7.5,0,Saturday,12:42,12.6,31.0,38.0,12,Afternoon,True
397,13,20,5,9.5,0,Tuesday,08:24,10.3,4.7,25.5,8,Morning,False
1366,13,19,5,9.3,1,Saturday,10:05,12.4,8.3,40.0,10,Morning,True
3304,10,15,5,7.3,0,Friday,20:12,11.1,0.0,19.5,20,Evening,False
1904,10,15,4,8.2,2,Sunday,20:42,12.0,21.9,30.2,20,Evening,True
596,2,8,4,2.0,2,Tuesday,20:17,7.2,0.0,5.6,20,Evening,False
2110,9,13,4,10.3,1,Saturday,18:14,12.4,33.8,43.7,18,Evening,True
1297,6,10,4,7.0,0,Monday,11:51,6.8,6.2,16.9,11,Morning,False
1822,13,21,6,9.4,0,Friday,17:23,11.2,14.6,36.9,17,Evening,False
873,5,11,6,5.3,0,Friday,20:48,15.2,16.1,7.8,20,Evening,False
3436,12,18,6,5.7,0,Saturday,13:26,11.2,12.5,20.3,13,Afternoon,True
3862,6,10,4,8.3,0,Friday,11:02,9.5,17.9,18.4,11,Morning,False
2327,13,18,4,6.1,0,Friday,11:04,6.6,10.8,27.8,11,Morning,False
1549,2,7,3,8.6,0,Sunday,02:39,0.7,14.2,4.0,2,Night,True
37,7,13,4,6.7,2,Sunday,17:36,1.3,8.3,23.8,17,Evening,True
3464,5,9,2,8.0,0,Saturday,22:06,9.8,14.3,16.3,22,Night,True
2711,5,8,3,6.9,0,Friday,02:19,7.6,16.2,12.1,2,Night,False
3341,4,9,3,12.6,0,Saturday,05:03,5.9,23.5,16.6,5,Night,True
2144,10,15,3,2.0,1,Thursday,13:58,5.8,4.5,8.7,13,Afternoon,False
3383,7,13,3,12.8,0,Saturday,04:48,10.3,22.9,34.1,4,Night,True
978,5,9,3,9.6,0,Tuesday,17:11,5.0,29.0,23.2,17,Evening,False
1572,14,20,6,4.2,0,Saturday,17:19,15.3,14.8,14.1,17,Evening,True
1123,11,15,3,3.6,0,Tuesday,10:08,8.4,25.0,20.1,10,Morning,False
2787,10,15,5,7.7,0,Monday,14:25,9.6,0.0,20.1,14,Afternoon,False
2240,10,15,5,6.2,0,Monday,14:24,8.0,9.1,18.0,14,Afternoon,False
2968,17,23,6,6.9,1,Thursday,11:56,9.0,0.0,26.9,11,Morning,False
2505,10,14,4,7.3,1,Tuesday,12:04,9.9,19.0,29.4,12,Afternoon,False
1893,13,18,4,10.7,1,Monday,18:35,11.1,19.3,60.6,18,Evening,False
676,7,12,3,6.0,0,Monday,19:17,8.1,6.6,22.1,19,Evening,False
2809,7,11,3,7.9,0,Wednesday,00:37,3.9,16.7,14.6,0,Night,False
3069,10,15,5,7.8,0,Monday,14:31,8.1,18.0,23.6,14,Afternoon,False
729,6,9,3,8.1,0,Saturday,23:26,2.1,9.0,13.2,23,Night,True
413,16,23,5,7.2,0,Friday,15:45,11.6,11.7,48.2,15,Afternoon,False
3147,8,12,2,12.7,1,Monday,19:30,12.0,38.8,80.2,19,Evening,False
1517,13,18,4,11.8,0,Monday,12:40,7.8,24.0,57.5,12,Afternoon,False
1650,8,11,3,4.8,2,Sunday,14:56,10.5,14.5,20.4,14,Afternoon,True
826,10,17,6,5.1,1,Friday,14:28,13.2,17.4,16.2,14,Afternoon,False
3268,8,17,6,9.4,0,Wednesday,09:42,8.7,9.4,13.3,9,Morning,False
617,15,20,5,8.8,2,Friday,17:59,15.0,21.7,49.9,17,Evening,False
115,7,11,4,8.8,0,Thursday,12:35,8.5,16.3,20.0,12,Afternoon,False
418,9,15,4,7.1,1,Thursday,12:52,9.3,21.5,30.7,12,Afternoon,False
3070,13,19,6,6.8,0,Friday,14:43,14.1,12.1,24.3,14,Afternoon,False
1626,10,15,3,2.6,1,Saturday,09:13,8.3,3.5,10.8,9,Morning,True
3018,11,16,4,3.6,0,Friday,20:06,12.3,14.7,52.9,20,Evening,False
2653,10,17,5,7.3,0,Thursday,09:46,6.5,14.0,19.9,9,Morning,False
3901,9,14,5,7.5,0,Sunday,07:26,6.0,6.0,12.6,7,Morning,True
90,7,11,3,4.4,0,Monday,08:24,8.7,17.9,13.0,8,Morning,False
2897,4,7,2,9.5,0,Thursday,18:28,11.2,34.8,28.5,18,Evening,False
3469,7,12,4,4.7,2,Tuesday,19:26,4.4,0.9,10.0,19,Evening,False
2083,10,15,5,4.2,0,Wednesday,14:56,8.1,14.8,16.8,14,Afternoon,False
754,7,10,3,7.0,0,Tuesday,00:30,6.3,10.6,15.9,0,Night,False
2547,2,6,4,10.3,1,Saturday,08:46,5.4,30.1,15.0,8,Morning,True
3325,9,11,2,4.6,0,Sunday,10:29,7.5,18.3,22.8,10,Morning,True
1631,12,17,4,10.0,0,Wednesday,07:05,4.5,15.0,27.0,7,Morning,False
12,6,11,4,8.4,1,Wednesday,14:57,6.2,14.9,16.8,14,Afternoon,False
2445,13,18,5,8.2,0,Monday,19:22,9.2,22.4,32.6,19,Evening,False
285,9,11,2,7.5,0,Friday,21:43,9.2,27.4,42.1,21,Night,False
1067,10,14,4,9.4,1,Wednesday,15:18,6.8,20.4,34.4,15,Afternoon,False
1192,7,10,3,10.4,0,Monday,19:38,12.6,35.4,39.6,19,Evening,False
1441,6,9,3,9.0,1,Sunday,15:45,6.8,30.7,25.0,15,Afternoon,True
3723,11,16,4,6.0,1,Thursday,12:05,11.8,7.9,26.6,12,Afternoon,False
3718,9,13,4,5.0,0,Sunday,14:58,5.0,14.8,13.5,14,Afternoon,True
2739,10,16,5,9.1,3,Friday,07:36,7.2,12.9,38.3,7,Morning,False
3594,5,11,6,7.5,0,Wednesday,08:30,9.4,9.0,3.1,8,Morning,False
1569,7,13,5,8.5,1,Wednesday,15:51,11.5,14.8,21.3,15,Afternoon,False
2428,15,21,5,6.7,0,Thursday,17:05,12.0,16.2,24.1,17,Evening,False
2738,5,11,4,3.5,0,Tuesday,22:48,5.7,4.3,0.5,22,Night,False
3720,11,16,5,11.9,1,Saturday,19:37,11.7,21.6,46.9,19,Evening,True
1688,7,11,4,7.7,1,Saturday,08:17,4.2,7.0,19.8,8,Morning,True
852,1,5,3,11.1,0,Sunday,03:41,7.5,10.9,0.9,3,Night,True
2208,5,9,3,11.9,0,Monday,09:56,10.8,40.8,29.0,9,Morning,False
896,6,10,3,9.6,0,Wednesday,23:52,5.1,14.2,9.2,23,Night,False
497,5,11,4,6.5,0,Sunday,10:25,3.8,18.3,5.6,10,Morning,True
2306,13,18,4,6.9,0,Friday,18:56,11.5,9.4,33.6,18,Evening,False
1783,7,12,5,8.5,1,Friday,20:48,7.4,15.8,22.7,20,Evening,False
336,5,8,3,5.1,0,Saturday,15:31,12.4,18.5,12.6,15,Afternoon,True
2840,9,16,5,5.5,0,Wednesday,21:23,8.7,11.0,8.1,21,Night,False
3088,5,9,4,8.8,2,Sunday,19:17,5.5,26.0,22.6,19,Evening,True
516,7,11,4,4.7,1,Monday,07:59,11.8,11.2,11.4,7,Morning,False
1349,7,10,3,7.6,0,Sunday,13:35,14.7,15.8,65.0,13,Afternoon,True
1016,8,12,4,7.3,1,Wednesday,20:05,11.3,17.1,22.1,20,Evening,False
2817,10,14,4,7.5,0,Friday,21:04,6.4,17.0,28.3,21,Night,False
3731,4,9,4,10.6,0,Sunday,05:54,4.6,15.2,4.2,5,Night,True
3725,9,14,4,5.0,1,Thursday,20:02,9.1,8.2,18.1,20,Evening,False
2810,10,15,5,9.3,2,Thursday,19:33,8.5,18.0,35.0,19,Evening,False
3295,12,20,5,5.8,1,Tuesday,10:46,8.9,16.8,19.4,10,Morning,False
3252,5,9,3,10.7,0,Sunday,08:25,5.8,15.5,19.5,8,Morning,True
3408,15,19,4,3.5,0,Monday,20:11,9.7,12.7,18.5,20,Evening,False
3968,13,17,3,7.3,0,Sunday,16:22,9.1,14.8,40.6,16,Afternoon,True
1782,10,12,2,9.6,0,Monday,21:43,7.5,44.4,58.5,21,Night,False
2570,8,13,4,6.9,2,Wednesday,20:07,10.1,0.0,25.3,20,Evening,False
1786,9,15,6,8.9,0,Monday,14:30,14.4,15.0,25.7,14,Afternoon,False
2071,4,6,1,5.0,0,Wednesday,09:31,6.5,33.0,22.8,9,Morning,False
357,16,19,1,4.4,0,Monday,16:44,11.8,51.7,103.7,16,Afternoon,False
3787,8,12,4,6.2,0,Sunday,13:57,6.9,16.4,59.1,13,Afternoon,True
3326,4,8,3,6.4,1,Friday,07:09,8.8,22.1,18.1,7,Morning,False
1313,10,16,5,5.3,0,Monday,19:22,13.4,10.6,14.5,19,Evening,False
1636,10,16,5,8.3,2,Friday,14:36,8.7,12.9,32.8,14,Afternoon,False
551,11,14,3,9.4,1,Sunday,07:57,5.2,8.0,35.0,7,Morning,True
2389,10,16,5,6.8,0,Tuesday,03:57,0.4,0.0,9.8,3,Night,False
2480,9,13,4,7.7,1,Wednesday,17:17,8.7,19.8,23.1,17,Evening,False
2522,6,10,3,12.3,0,Wednesday,08:26,5.6,38.1,25.9,8,Morning,False
2266,13,18,2,10.8,0,Tuesday,17:22,13.2,32.6,93.0,17,Evening,False
2960,9,14,5,6.2,0,Sunday,18:04,8.1,0.0,15.9,18,Evening,True
1228,7,12,5,6.0,0,Thursday,19:52,11.6,1.8,10.2,19,Evening,False
3555,7,12,5,2.0,0,Sunday,21:25,4.6,0.3,0.4,21,Night,True
3060,8,13,4,5.8,1,Thursday,19:35,7.2,18.0,19.2,19,Evening,False
958,14,17,3,9.3,0,Friday,19:30,7.5,16.0,59.4,19,Evening,False
1774,12,20,5,11.0,1,Sunday,07:32,15.0,24.9,34.5,7,Morning,True
2142,9,13,3,8.0,0,Thursday,19:42,11.5,17.3,33.9,19,Evening,False
1009,8,13,4,10.7,1,Tuesday,04:02,5.9,9.5,24.6,4,Night,False
3119,8,14,4,6.1,0,Wednesday,07:25,5.5,8.3,8.9,7,Morning,False
1093,11,15,2,9.4,0,Thursday,08:59,6.6,24.0,53.4,8,Morning,False
3546,9,17,5,7.5,0,Thursday,21:49,11.2,0.7,17.9,21,Night,False
3357,9,11,2,7.1,1,Saturday,05:03,2.8,10.1,33.8,5,Night,True
2745,11,19,6,3.8,0,Sunday,19:43,8.6,10.8,8.3,19,Evening,True
3871,9,15,5,9.0,2,Friday,19:42,8.3,8.4,30.7,19,Evening,False
997,8,10,2,9.9,0,Tuesday,10:20,5.5,27.5,45.2,10,Morning,False
1680,5,8,3,12.9,0,Wednesday,09:43,9.3,32.5,23.6,9,Morning,False
154,6,11,3,5.7,0,Friday,22:20,6.0,15.3,11.7,22,Night,False
3148,7,11,4,6.7,0,Tuesday,07:22,9.9,18.9,17.3,7,Morning,False
3695,9,13,2,5.8,0,Friday,20:29,8.3,17.4,39.8,20,Evening,False
2909,6,11,5,6.4,0,Saturday,05:33,2.3,7.4,7.7,5,Night,True
2838,5,9,3,11.5,1,Wednesday,04:03,5.5,18.7,24.1,4,Night,False
581,9,11,2,7.6,0,Saturday,23:04,8.0,19.3,33.3,23,Night,True
1471,15,19,4,9.8,2,Saturday,18:42,13.2,18.3,67.1,18,Evening,True
704,10,17,4,9.8,1,Sunday,17:13,11.7,10.0,34.0,17,Evening,True
1213,6,12,3,5.2,0,Friday,22:47,6.7,5.7,8.5,22,Night,False
3344,5,9,3,6.1,0,Monday,07:59,5.6,20.9,13.7,7,Morning,False
897,18,24,4,8.0,1,Wednesday,10:00,9.6,12.3,43.6,10,Morning,False
3309,7,12,4,10.1,0,Tuesday,08:04,12.6,18.1,17.7,8,Morning,False
488,3,10,5,11.8,1,Thursday,18:17,7.2,19.5,17.1,18,Evening,False
560,14,18,4,4.7,1,Saturday,18:14,10.2,4.2,26.1,18,Evening,True
1142,8,11,3,7.9,0,Wednesday,08:09,5.3,14.5,20.6,8,Morning,False
1120,9,13,4,3.8,1,Wednesday,13:30,8.0,15.4,14.2,13,Afternoon,False
2850,3,6,2,3.4,0,Wednesday,11:19,10.8,10.5,6.5,11,Morning,False
513,6,10,4,7.5,0,Tuesday,18:09,13.2,3.9,14.0,18,Evening,False
634,8,14,4,5.3,1,Monday,10:10,5.2,14.1,19.7,10,Morning,False
3438,7,10,3,5.3,1,Thursday,19:00,8.5,11.6,22.3,19,Evening,False
1665,6,10,3,9.9,1,Tuesday,08:55,6.0,20.4,27.9,8,Morning,False
1013,6,9,3,7.8,1,Sunday,07:07,8.4,15.2,18.1,7,Morning,True
1932,10,15,5,9.9,1,Sunday,14:39,8.8,18.7,25.5,14,Afternoon,True
1151,12,18,5,8.0,0,Tuesday,15:57,13.0,6.3,26.9,15,Afternoon,False
2839,6,12,5,4.7,0,Saturday,18:45,11.3,8.7,11.6,18,Evening,True
3727,14,19,4,10.5,0,Tuesday,11:31,7.6,25.3,49.0,11,Morning,False
117,10,17,5,14.1,1,Wednesday,08:07,10.1,29.4,37.5,8,Morning,False
741,3,9,4,4.1,1,Tuesday,00:51,2.9,6.6,5.5,0,Night,False
3664,13,21,4,13.2,0,Saturday,14:02,10.0,24.3,62.8,14,Afternoon,True
1975,6,13,4,2.1,0,Thursday,03:19,5.6,5.0,3.7,3,Night,False
1082,9,17,4,9.9,0,Tuesday,19:41,10.1,26.1,31.4,19,Evening,False
1811,8,12,4,8.6,1,Tuesday,08:58,7.0,20.5,18.8,8,Morning,False
831,15,19,3,13.6,1,Thursday,17:09,10.7,4.6,88.7,17,Evening,False
120,9,15,4,5.6,1,Wednesday,20:39,9.1,23.3,21.0,20,Evening,False
657,5,12,3,6.5,0,Tuesday,12:04,9.3,16.4,11.2,12,Afternoon,False
3623,13,18,4,8.0,0,Thursday,16:51,11.3,20.0,35.5,16,Afternoon,False
3571,16,21,5,9.9,0,Saturday,14:15,11.1,23.2,49.6,14,Afternoon,True
3890,9,14,4,7.2,1,Friday,21:26,12.5,10.2,24.0,21,Night,False
636,6,13,2,5.9,0,Thursday,19:01,3.4,28.6,24.0,19,Evening,False
370,0,5,3,10.3,1,Monday,22:54,6.5,10.2,10.3,22,Night,False
269,10,18,5,4.4,1,Monday,17:31,10.6,15.4,18.9,17,Evening,False
2704,12,17,5,7.9,1,Wednesday,18:51,12.5,16.2,27.5,18,Evening,False
2984,6,11,4,5.2,3,Tuesday,10:10,8.9,3.1,17.1,10,Morning,False
2871,6,12,5,6.8,0,Thursday,21:56,8.0,15.5,13.1,21,Night,False
2915,12,17,3,5.0,0,Thursday,11:59,8.4,12.5,26.4,11,Morning,False
47,14,20,5,3.2,0,Friday,20:40,10.7,11.8,12.7,20,Evening,False
3422,6,12,5,10.9,2,Tuesday,09:55,6.6,6.5,23.4,9,Morning,False
3685,4,6,2,7.4,0,Sunday,07:02,1.8,10.6,13.8,7,Morning,True
992,12,19,6,7.3,2,Thursday,17:16,10.2,7.4,30.1,17,Evening,False
877,4,9,4,6.1,2,Wednesday,07:29,10.9,4.0,12.4,7,Morning,False
774,7,16,5,7.8,0,Wednesday,11:31,10.6,4.4,12.8,11,Morning,False
1220,11,16,5,6.8,2,Friday,19:48,10.1,17.2,26.0,19,Evening,False
1127,6,9,3,11.6,0,Sunday,15:42,7.9,32.2,39.0,15,Afternoon,True
5,5,9,4,7.5,1,Friday,07:27,9.6,21.9,16.9,7,Morning,False
3052,2,4,2,9.8,0,Sunday,11:26,8.1,31.4,8.8,11,Morning,True
1596,17,24,4,2.5,0,Tuesday,10:38,8.7,0.0,15.2,10,Morning,False
3125,10,14,4,5.2,2,Thursday,21:31,5.3,11.2,21.7,21,Night,False
2312,12,17,5,10.6,0,Tuesday,19:17,16.9,28.3,34.4,19,Evening,False
3041,11,16,4,4.6,0,Friday,11:45,13.9,0.4,15.6,11,Morning,False
3813,12,18,6,8.1,0,Saturday,16:42,13.8,14.8,23.5,16,Afternoon,True
2492,5,12,5,7.0,0,Sunday,10:23,7.9,4.4,9.5,10,Morning,True
3051,13,19,3,5.4,0,Monday,10:39,17.0,17.1,33.3,10,Morning,False
1078,10,15,4,5.8,1,Saturday,12:51,13.4,24.0,30.8,12,Afternoon,True
838,3,7,3,7.5,1,Thursday,14:48,9.5,12.3,9.4,14,Afternoon,False
682,2,5,2,3.5,0,Sunday,22:04,5.5,10.3,2.2,22,Night,True
1716,14,18,4,6.3,0,Thursday,17:48,12.9,10.1,30.0,17,Evening,False
2353,9,13,3,4.9,0,Tuesday,19:08,10.6,19.8,24.8,19,Evening,False
3414,9,14,2,2.0,2,Tuesday,07:12,11.1,2.8,10.1,7,Morning,False
2618,10,16,5,2.0,0,Monday,10:25,10.0,0.0,9.4,10,Morning,False
2362,5,10,5,7.5,1,Tuesday,07:57,7.5,12.6,17.6,7,Morning,False
2198,7,9,2,10.5,0,Wednesday,04:41,3.9,39.4,28.6,4,Night,False
1149,9,13,4,11.8,0,Sunday,07:20,11.8,19.2,44.2,7,Morning,True
3262,5,11,5,5.4,0,Sunday,15:18,14.8,12.0,5.8,15,Afternoon,True
575,3,7,4,5.1,0,Friday,10:26,8.6,21.0,5.4,10,Morning,False
51,4,9,3,2.0,0,Tuesday,22:20,8.4,27.3,5.0,22,Night,False
854,5,11,5,10.8,1,Tuesday,08:17,7.1,11.7,19.0,8,Morning,False
1983,2,7,4,7.4,1,Thursday,20:01,3.9,4.5,5.1,20,Evening,False
2775,8,12,4,6.3,2,Tuesday,10:10,12.4,12.0,19.3,10,Morning,False
1824,6,10,3,11.0,0,Monday,08:05,6.9,21.1,26.7,8,Morning,False
834,11,17,3,7.7,0,Saturday,12:09,8.9,38.1,48.7,12,Afternoon,True
3426,6,10,4,5.4,1,Thursday,09:08,7.5,21.8,12.7,9,Morning,False
1116,6,9,3,3.6,1,Wednesday,18:07,5.4,12.0,10.8,18,Evening,False
1167,3,6,3,7.5,0,Sunday,07:37,6.5,9.9,9.3,7,Morning,True
2519,8,11,3,9.5,1,Saturday,21:21,10.0,17.3,35.5,21,Night,True
1907,3,10,4,5.8,1,Thursday,18:37,5.9,9.3,13.1,18,Evening,False
972,7,10,3,6.3,0,Friday,22:40,8.8,0.3,14.0,22,Night,False
2702,9,12,3,5.1,0,Wednesday,16:06,10.4,16.3,19.8,16,Afternoon,False
400,4,8,4,10.2,1,Monday,20:26,7.1,21.0,20.3,20,Evening,False
2560,9,14,4,11.9,0,Saturday,10:44,7.0,31.2,38.7,10,Morning,True
2369,7,11,4,9.1,0,Thursday,12:28,9.3,0.0,22.8,12,Afternoon,False
20,6,11,4,7.1,0,Saturday,07:29,4.9,15.4,16.8,7,Morning,True
685,9,12,3,2.6,1,Monday,09:41,10.1,0.4,15.1,9,Morning,False
36,9,13,3,8.9,0,Tuesday,22:37,4.0,14.0,21.7,22,Night,False
2951,4,7,2,6.1,2,Sunday,20:27,4.2,29.9,21.7,20,Evening,True
3758,13,19,6,6.9,1,Tuesday,18:15,9.7,5.2,23.5,18,Evening,False
2876,4,9,5,7.1,0,Wednesday,11:03,5.4,6.9,3.4,11,Morning,False
525,12,19,5,8.7,0,Thursday,12:08,11.3,11.9,28.9,12,Afternoon,False
2456,8,15,5,7.9,0,Thursday,12:11,9.1,16.3,15.9,12,Afternoon,False
921,9,14,3,8.8,2,Sunday,13:51,10.6,16.4,47.0,13,Afternoon,True
1842,9,15,4,8.3,1,Friday,16:45,7.5,27.9,30.1,16,Afternoon,False
1891,6,12,4,5.4,0,Saturday,13:50,9.1,18.6,12.9,13,Afternoon,True
538,5,8,2,7.9,0,Sunday,08:59,3.2,24.8,22.2,8,Morning,True
2807,4,9,5,10.6,0,Sunday,08:53,5.9,20.3,9.8,8,Morning,True
1706,5,11,3,10.2,1,Saturday,06:00,5.8,20.6,21.6,6,Morning,True
3888,7,10,3,10.4,1,Tuesday,19:55,3.5,30.2,38.9,19,Evening,False
3111,7,11,3,10.0,0,Tuesday,18:22,11.8,22.5,35.5,18,Evening,False
3248,12,14,2,3.6,1,Monday,19:22,9.1,20.0,31.8,19,Evening,False
246,6,10,4,7.6,0,Thursday,21:49,5.5,14.8,14.0,21,Night,False
3465,7,16,5,7.0,3,Tuesday,10:06,10.7,7.6,21.3,10,Morning,False
3176,12,16,4,7.9,1,Friday,07:00,14.7,8.9,34.4,7,Morning,False
785,13,17,4,11.3,0,Saturday,12:47,14.0,20.6,60.0,12,Afternoon,True
1410,7,13,5,9.2,0,Saturday,05:31,7.1,4.0,11.8,5,Night,True
2538,7,11,3,2.0,0,Wednesday,09:38,5.4,3.3,7.2,9,Morning,False
155,4,10,4,6.2,0,Friday,07:49,10.8,13.8,9.1,7,Morning,False
3010,11,16,4,4.0,0,Monday,09:34,8.3,5.1,14.4,9,Morning,False
1687,8,13,4,6.0,1,Monday,20:11,10.9,17.2,22.9,20,Evening,False
